stop_id,stop_name,latitude,longitude,walk_time
8503087,Zürich Saalsporthalle,47.3577942209058,8.52196675866736,"[(8591365, 36), (8591329, 142), (8591366, 318), (8591245, 460), (8591204, 467), (8591098, 587), (8591415, 600)]"
8503088,Zürich HB SZU,47.3774279898193,8.53916949636064,"[(8587348, 30), (8503000, 137), (8591067, 163), (8587349, 234), (8591262, 259), (8503446, 307), (8591368, 356), (8588078, 439), (8503499, 457), (8591367, 484), (8591379, 503), (8596126, 514), (8591174, 568), (8591327, 576), (8591316, 585)]"
8503089,Wildpark-Höfli,47.296540088104,8.53564810044641,[]
8503090,Zürich Selnau,47.3722388631333,8.53172246265426,"[(8591064, 211), (8591369, 258), (8591381, 274), (8591427, 442), (8591367, 561)]"
8503091,Zürich Giesshübel,47.3626135976618,8.52201167443157,"[(8503051, 338), (8591824, 338), (8591366, 352), (8591415, 371), (8591269, 379), (8591414, 426), (8507183, 543)]"
8503093,Zürich Manegg,47.3379339888824,8.51963113892832,"[(8591268, 145), (8591154, 376)]"
8503094,Zürich Leimbach,47.3330453878964,8.51856214374007,"[(8591061, 28), (8591154, 284), (8591270, 462), (8591268, 548)]"
8503095,Sood-Oberleimbach,47.3196191932506,8.52151760102524,"[(8590479, 473), (8590466, 549), (8590471, 560)]"
8503096,Adliswil,47.3122744430936,8.52425746264218,"[(8590464, 66), (8590464, 66), (8590478, 150), (8590474, 325), (8590465, 377), (8503082, 400), (8595717, 533), (8590485, 561), (8590469, 565)]"
8503097,Langnau-Gattikon,47.287309280438,8.54383175268587,"[(8573161, 17), (8573160, 390), (8573162, 558)]"
8503098,Sihlwald,47.2682942245761,8.55751309446492,"[(8590807, 24)]"
8503099,Sihlau,47.3032900481924,8.52516476107927,"[(8590475, 263), (8590467, 403), (8590486, 427)]"
8503100,Zollikon,47.337337396819,8.56973916548349,"[(8576184, 57), (8503655, 270), (8576203, 489), (8576204, 498)]"
8503101,Küsnacht ZH,47.319156370147,8.58063572988137,"[(8576223, 36), (8590705, 163), (8503657, 213), (8576216, 353), (8590704, 453), (8576217, 538), (8576209, 539)]"
8503102,Erlenbach ZH,47.3057936500132,8.59152331112642,"[(8587965, 25), (8587971, 224), (8587966, 268), (8587964, 356), (8503659, 420), (8587974, 433), (8587973, 464), (8587976, 581)]"
8503103,Herrliberg-Feldmeilen,47.2818248694552,8.61273253498743,"[(8588011, 64), (8590647, 127), (8595723, 144), (8503660, 348), (8587982, 517), (8587998, 526), (8588032, 548)]"
8503104,Meilen,47.2698120232242,8.64430831722863,"[(8576080, 72), (8588023, 346), (8505448, 382), (8588014, 390), (8503661, 471), (8588028, 521), (8530644, 583)]"
8503111,Winkel am Zürichsee,47.2972102490254,8.59898831113849,"[(8587977, 386), (8587967, 499)]"
8503125,Uster,47.3503695721055,8.71870678906976,"[(8573504, 121), (8581548, 228), (8580879, 332), (8576095, 403), (8587952, 434), (8588051, 494), (8581545, 570), (8588055, 596)]"
